,Game,BatPos,Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,RE24,PO,A,Details,Name,Date,HomeGame
1473,123,1,Joe Panik 2B,5.0,2.0,3.0,0.0,0.0,0.0,5.0,0.243,0.315,0.326,0.641,19.0,11.0,0.114,0.62,0.129,-0.014,0.8,2.0,1.0,3B,Joe_Panik,201908180,False
1474,123,2,Pete Alonso 1B,4.0,3.0,3.0,2.0,1.0,0.0,5.0,0.271,0.375,0.604,0.979,21.0,12.0,0.167,0.96,0.175,-0.008,3.0,9.0,2.0,"HR,2B,IW",Pete_Alonso,201908180,False
1475,123,3,Michael Conforto RF,4.0,1.0,2.0,4.0,1.0,0.0,5.0,0.258,0.367,0.495,0.862,23.0,14.0,0.182,1.2,0.228,-0.046,2.6,2.0,0.0,HR,Michael_Conforto,201908180,False
1476,123,4,Wilson Ramos DH,5.0,0.0,1.0,1.0,0.0,0.0,5.0,0.279,0.347,0.414,0.761,11.0,9.0,-0.145,0.87,0.022,-0.167,-1.7,,,GDP,Wilson_Ramos,201908180,False
1477,123,5,Todd Frazier 3B,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.232,0.304,0.418,0.722,29.0,18.0,0.09,0.5,0.112,-0.022,-0.1,1.0,3.0,2B,Todd_Frazier,201908180,False
1478,123,6,Juan Lagares CF,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.215,0.278,0.298,0.576,9.0,9.0,-0.069,0.93,0.0,-0.069,-1.0,1.0,0.0,SH,Juan_Lagares,201908180,False
1479,123,7,Aaron Altherr LF,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.085,0.141,0.169,0.31,8.0,5.0,-0.025,0.48,0.0,-0.025,-0.4,2.0,0.0,,Aaron_Altherr,201908180,False
1480,123,8,   J.D. Davis PH,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.312,0.375,0.513,0.888,2.0,2.0,0.102,2.49,0.102,0.0,0.6,,,,J.D._Davis,201908180,False
1481,123,9,   Ruben Tejada PR-SS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,-0.003,0.12,0.0,-0.003,-0.2,1.0,0.0,,Ruben_Tejada,201908180,False
1482,123,10,Tomas Nido C,4.0,2.0,2.0,0.0,0.0,1.0,4.0,0.211,0.244,0.333,0.577,12.0,9.0,0.128,0.69,0.146,-0.018,0.9,5.0,1.0,2·2B,Tomas_Nido,201908180,False
1483,123,16,Team Totals,39.0,11.0,16.0,11.0,2.0,6.0,42.0,0.41,0.439,0.744,1.183,154.0,101.0,0.649,0.88,1.133,-0.483,6.0,27.0,11.0,,Team_Totals,201908180,False
1484,124,0,Amed Rosario SS,4.0,1.0,2.0,1.0,1.0,0.0,5.0,0.293,0.332,0.452,0.784,13.0,8.0,0.021,0.72,0.076,-0.055,0.8,0.0,3.0,,Amed_Rosario,201908200,True
1485,124,1,Joe Panik 2B,4.0,2.0,1.0,1.0,0.0,0.0,4.0,0.243,0.314,0.325,0.64,20.0,13.0,0.039,0.78,0.08,-0.041,0.7,1.0,1.0,,Joe_Panik,201908200,True
1486,124,4,Pete Alonso 1B,4.0,0.0,1.0,2.0,0.0,1.0,4.0,0.271,0.374,0.603,0.977,12.0,9.0,-0.065,0.66,0.019,-0.083,1.4,6.0,0.0,2B,Pete_Alonso,201908200,True
1487,124,5,Michael Conforto RF,4.0,1.0,1.0,2.0,0.0,2.0,4.0,0.258,0.366,0.5,0.866,15.0,12.0,0.223,1.0,0.277,-0.054,0.7,2.0,0.0,HR,Michael_Conforto,201908200,True
1488,124,6,Wilson Ramos C,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.279,0.346,0.412,0.758,14.0,10.0,0.014,0.45,0.035,-0.02,-0.1,12.0,0.0,,Wilson_Ramos,201908200,True
1489,124,7,J.D. Davis LF,3.0,1.0,1.0,2.0,0.0,1.0,3.0,0.312,0.374,0.522,0.896,15.0,12.0,0.172,0.78,0.199,-0.027,1.4,3.0,0.0,HR,J.D._Davis,201908200,True
1490,124,8,   Ruben Tejada 2B,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.01,0.0,0.0,-0.2,0.0,0.0,,Ruben_Tejada,201908200,True
1491,124,9,Todd Frazier 3B,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.232,0.303,0.416,0.72,13.0,10.0,-0.029,0.53,0.015,-0.044,-0.2,1.0,2.0,,Todd_Frazier,201908200,True
1492,124,10,Juan Lagares CF,2.0,2.0,0.0,0.0,2.0,0.0,4.0,0.212,0.282,0.295,0.577,18.0,8.0,-0.009,0.46,0.022,-0.031,0.5,2.0,0.0,,Juan_Lagares,201908200,True
1493,124,11,Steven Matz P,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.262,0.262,0.333,0.595,5.0,4.0,-0.035,0.69,0.0,-0.035,-0.3,0.0,0.0,,Steven_Matz,201908200,True
1494,124,13,   Rajai Davis PH-LF,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.333,0.333,0.778,1.111,5.0,5.0,-0.02,0.36,0.001,-0.021,0.5,0.0,0.0,2B,Rajai_Davis,201908200,True
1495,124,14,Team Totals,34.0,9.0,9.0,9.0,3.0,8.0,37.0,0.265,0.324,0.5,0.824,134.0,94.0,0.311,0.64,0.724,-0.411,5.1,27.0,6.0,,Team_Totals,201908200,True
1496,125,0,Amed Rosario SS,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.292,0.331,0.452,0.782,15.0,12.0,0.085,1.92,0.244,-0.158,-0.6,1.0,4.0,2B,Amed_Rosario,201908210,True
1497,125,1,Joe Panik 2B,4.0,0.0,2.0,0.0,0.0,0.0,5.0,0.245,0.316,0.327,0.643,14.0,9.0,0.02,1.76,0.098,-0.078,-0.0,2.0,3.0,SH,Joe_Panik,201908210,True
1498,125,2,Pete Alonso 1B,4.0,0.0,0.0,0.0,1.0,3.0,5.0,0.268,0.372,0.598,0.97,16.0,12.0,-0.098,2.39,0.047,-0.145,-0.7,10.0,3.0,IW,Pete_Alonso,201908210,True
1499,125,3,Michael Conforto RF,4.0,1.0,0.0,1.0,1.0,1.0,5.0,0.256,0.365,0.495,0.86,18.0,10.0,0.03,2.54,0.134,-0.104,-0.4,4.0,0.0,,Michael_Conforto,201908210,True
1500,125,4,Wilson Ramos C,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.278,0.345,0.409,0.754,16.0,11.0,-0.093,1.54,0.047,-0.14,-0.7,7.0,0.0,,Wilson_Ramos,201908210,True
1501,125,5,J.D. Davis LF,5.0,0.0,1.0,1.0,0.0,1.0,5.0,0.31,0.372,0.516,0.888,32.0,20.0,0.25,1.98,0.39,-0.14,0.2,2.0,0.0,,J.D._Davis,201908210,True
1502,125,6,Todd Frazier 3B,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.233,0.305,0.416,0.721,18.0,10.0,0.007,1.24,0.078,-0.071,0.1,0.0,2.0,,Todd_Frazier,201908210,True
1503,125,7,Juan Lagares CF,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0.219,0.29,0.306,0.596,19.0,12.0,0.245,1.49,0.264,-0.019,1.5,2.0,0.0,2B,Juan_Lagares,201908210,True
1504,125,8,Marcus Stroman P,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.1,0.2,3.0,3.0,-0.013,0.49,0.0,-0.013,-0.1,2.0,0.0,,Marcus_Stroman,201908210,True
1505,125,10,   Luis Guillorme PH,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.209,0.244,0.326,0.57,4.0,3.0,0.139,1.65,0.139,0.0,1.0,,,2B,Luis_Guillorme,201908210,True
1506,125,13,   Rajai Davis PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,0.7,1.0,3.0,3.0,-0.07,3.14,0.0,-0.07,-0.5,,,,Rajai_Davis,201908210,True
1507,125,15,   Aaron Altherr PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.083,0.138,0.167,0.305,1.0,1.0,-0.063,2.27,0.0,-0.063,-0.2,,,,Aaron_Altherr,201908210,True
1508,125,17,Team Totals,37.0,4.0,9.0,4.0,4.0,8.0,42.0,0.243,0.317,0.324,0.641,159.0,106.0,0.439,1.88,1.441,-1.001,-0.4,30.0,13.0,,Team_Totals,201908210,True
1509,126,0,Amed Rosario SS,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.292,0.33,0.45,0.78,13.0,8.0,-0.017,0.49,0.023,-0.041,0.5,0.0,1.0,,Amed_Rosario,201908220,True
1510,126,1,Joe Panik 2B,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.246,0.316,0.327,0.643,10.0,7.0,0.015,0.73,0.043,-0.028,-0.0,2.0,2.0,,Joe_Panik,201908220,True
1511,126,2,Pete Alonso 1B,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.267,0.372,0.595,0.967,15.0,7.0,-0.037,0.84,0.012,-0.049,-0.4,7.0,1.0,HBP,Pete_Alonso,201908220,True
1512,126,3,Michael Conforto RF,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.259,0.366,0.499,0.865,17.0,11.0,0.095,0.74,0.117,-0.022,0.9,2.0,0.0,"2B,SB",Michael_Conforto,201908220,True
1513,126,4,Wilson Ramos C,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.279,0.344,0.411,0.756,9.0,7.0,0.097,1.16,0.14,-0.044,0.7,7.0,0.0,2B,Wilson_Ramos,201908220,True
1514,126,5,J.D. Davis LF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.307,0.368,0.511,0.88,10.0,7.0,-0.049,0.63,0.0,-0.049,-0.7,3.0,0.0,,J.D._Davis,201908220,True
1515,126,6,Todd Frazier 3B,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.231,0.303,0.412,0.715,8.0,6.0,0.002,0.52,0.036,-0.034,0.3,1.0,1.0,,Todd_Frazier,201908220,True
1516,126,7,Juan Lagares CF,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.216,0.286,0.302,0.588,11.0,6.0,-0.088,0.75,0.0,-0.088,-1.4,1.0,0.0,,Juan_Lagares,201908220,True
1517,126,8,Noah Syndergaard P,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.113,0.161,0.245,0.406,4.0,4.0,-0.028,0.56,0.0,-0.028,-0.3,1.0,1.0,,Noah_Syndergaard,201908220,True
1518,126,12,Team Totals,26.0,2.0,5.0,2.0,1.0,3.0,28.0,0.192,0.25,0.269,0.519,101.0,63.0,-0.001,0.69,0.38,-0.383,-0.1,24.0,6.0,,Team_Totals,201908220,True
1519,127,0,Amed Rosario SS,6.0,0.0,0.0,0.0,0.0,3.0,6.0,0.288,0.326,0.444,0.771,26.0,17.0,-0.312,2.06,0.0,-0.312,-1.6,1.0,0.0,,Amed_Rosario,201908230,True
1520,127,1,Joe Panik 2B,5.0,0.0,0.0,0.0,0.0,2.0,6.0,0.243,0.314,0.323,0.637,21.0,13.0,0.125,1.9,0.304,-0.179,-0.1,1.0,1.0,HBP,Joe_Panik,201908230,True
1521,127,2,Pete Alonso 1B,6.0,0.0,1.0,0.0,0.0,3.0,6.0,0.266,0.369,0.59,0.959,31.0,23.0,-0.148,1.33,0.055,-0.203,-0.7,4.0,0.0,,Pete_Alonso,201908230,True
1522,127,3,Michael Conforto RF,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.255,0.362,0.492,0.854,25.0,16.0,-0.442,2.0,0.0,-0.442,-1.8,4.0,0.0,GDP,Michael_Conforto,201908230,True
1523,127,4,J.D. Davis LF,4.0,0.0,0.0,0.0,2.0,3.0,6.0,0.304,0.368,0.505,0.873,21.0,13.0,-0.133,2.6,0.056,-0.189,-0.2,2.0,0.0,"SB,IW",J.D._Davis,201908230,True
1524,127,5,Luis Guillorme 3B,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.222,0.286,0.356,0.641,15.0,8.0,0.029,1.09,0.049,-0.02,0.2,0.0,0.0,2B,Luis_Guillorme,201908230,True
1525,127,8,   Rajai Davis PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.273,0.273,0.636,0.909,6.0,3.0,-0.044,1.77,0.0,-0.044,-0.2,,,,Rajai_Davis,201908230,True
1526,127,11,   Aaron Altherr PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.082,0.136,0.164,0.3,5.0,4.0,-0.134,4.62,0.0,-0.134,-0.6,,,,Aaron_Altherr,201908230,True
1527,127,15,   Steven Matz PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.256,0.256,0.326,0.581,2.0,2.0,-0.064,2.58,0.0,-0.064,-0.2,,,,Steven_Matz,201908230,True
1528,127,16,Juan Lagares CF,6.0,0.0,1.0,0.0,0.0,1.0,6.0,0.215,0.283,0.298,0.581,32.0,23.0,-0.193,1.66,0.029,-0.222,-1.1,4.0,0.0,,Juan_Lagares,201908230,True
1529,127,17,Tomas Nido C,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.207,0.24,0.328,0.567,8.0,5.0,-0.077,1.46,0.0,-0.077,-0.6,12.0,1.0,,Tomas_Nido,201908230,True
1530,127,18,   Wilson Ramos C,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.282,0.347,0.413,0.76,6.0,4.0,0.08,2.69,0.127,-0.047,0.4,14.0,0.0,SB,Wilson_Ramos,201908230,True
1531,127,19,Jacob deGrom P,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.22,0.278,0.38,0.658,3.0,2.0,0.169,1.15,0.186,-0.018,0.8,0.0,0.0,HR,Jacob_deGrom,201908230,True
1532,127,20,   Todd Frazier 3B,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.23,0.303,0.41,0.713,18.0,8.0,-0.08,2.97,0.024,-0.104,-0.3,0.0,1.0,,Todd_Frazier,201908230,True
1533,127,21,Team Totals,47.0,1.0,6.0,1.0,4.0,14.0,52.0,0.128,0.212,0.213,0.424,219.0,141.0,-1.224,1.99,0.83,-2.055,-5.8,42.0,3.0,,Team_Totals,201908230,True
1534,128,0,Amed Rosario SS,5.0,1.0,2.0,1.0,0.0,1.0,5.0,0.289,0.327,0.444,0.771,18.0,14.0,-0.058,1.37,0.145,-0.203,0.1,0.0,2.0,CS,Amed_Rosario,201908240,True
1535,128,1,Joe Panik 2B,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.243,0.314,0.322,0.636,19.0,12.0,-0.016,1.04,0.029,-0.044,0.0,1.0,2.0,,Joe_Panik,201908240,True
1536,128,5,Pete Alonso 1B,4.0,1.0,1.0,3.0,0.0,1.0,4.0,0.266,0.369,0.593,0.962,16.0,10.0,0.305,1.43,0.38,-0.075,2.0,8.0,1.0,HR,Pete_Alonso,201908240,True
1537,128,6,Michael Conforto RF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.255,0.361,0.49,0.851,17.0,9.0,0.003,1.02,0.066,-0.062,0.1,4.0,0.0,,Michael_Conforto,201908240,True
1538,128,7,Wilson Ramos C,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.284,0.348,0.414,0.762,19.0,12.0,0.041,1.0,0.076,-0.035,0.2,6.0,0.0,,Wilson_Ramos,201908240,True
1539,128,8,J.D. Davis LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.3,0.364,0.498,0.862,17.0,12.0,-0.16,1.35,0.0,-0.16,-1.3,2.0,1.0,,J.D._Davis,201908240,True
1540,128,9,Todd Frazier 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.227,0.3,0.405,0.706,21.0,14.0,-0.115,1.14,0.0,-0.115,-1.1,0.0,4.0,,Todd_Frazier,201908240,True
1541,128,10,Juan Lagares CF,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0.22,0.287,0.311,0.598,8.0,6.0,0.055,0.8,0.095,-0.04,0.7,5.0,0.0,2·2B,Juan_Lagares,201908240,True
1542,128,11,Zack Wheeler P,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.244,0.292,0.356,0.647,5.0,4.0,-0.074,1.27,0.0,-0.074,-0.8,1.0,0.0,,Zack_Wheeler,201908240,True
1543,128,13,   Jeff McNeil PH-2B,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.336,0.403,0.534,0.937,4.0,4.0,0.114,0.8,0.114,0.0,0.7,0.0,0.0,2B,Jeff_McNeil,201908240,True
1544,128,14,Team Totals,37.0,5.0,11.0,5.0,0.0,8.0,37.0,0.297,0.297,0.459,0.757,144.0,97.0,0.095,1.14,0.905,-0.808,0.6,27.0,10.0,,Team_Totals,201908240,True
1545,129,0,Amed Rosario SS,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.289,0.326,0.442,0.769,22.0,15.0,-0.005,1.08,0.064,-0.069,-0.2,0.0,5.0,,Amed_Rosario,201908250,True
1546,129,1,Jeff McNeil 2B,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.333,0.402,0.53,0.932,20.0,11.0,-0.063,1.08,0.024,-0.088,-0.3,0.0,0.0,HBP,Jeff_McNeil,201908250,True
1547,129,2,Pete Alonso 1B,4.0,1.0,1.0,0.0,0.0,2.0,4.0,0.265,0.368,0.592,0.96,17.0,11.0,-0.025,1.56,0.106,-0.13,-0.4,9.0,0.0,"2B,GDP",Pete_Alonso,201908250,True
1548,129,3,Michael Conforto RF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.255,0.36,0.487,0.848,16.0,12.0,-0.073,1.62,0.068,-0.141,-0.2,5.0,0.0,,Michael_Conforto,201908250,True
1549,129,4,J.D. Davis LF,3.0,0.0,2.0,0.0,1.0,0.0,4.0,0.303,0.368,0.5,0.868,16.0,8.0,0.184,1.51,0.198,-0.014,1.1,1.0,0.0,,J.D._Davis,201908250,True
1550,129,5,Todd Frazier 3B,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.228,0.3,0.404,0.704,9.0,7.0,-0.215,2.74,0.055,-0.27,-0.9,0.0,2.0,GDP,Todd_Frazier,201908250,True
1551,129,6,Juan Lagares CF,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.218,0.288,0.308,0.596,15.0,8.0,-0.158,1.95,0.014,-0.172,-1.0,0.0,0.0,GDP,Juan_Lagares,201908250,True
1552,129,7,   Wilson Ramos PH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.286,0.35,0.416,0.765,4.0,3.0,0.072,3.44,0.072,0.0,0.2,,,,Wilson_Ramos,201908250,True
1553,129,8,Rene Rivera C,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.333,0.0,0.333,14.0,7.0,-0.085,1.47,0.019,-0.104,-0.7,12.0,0.0,,Rene_Rivera,201908250,True
1554,129,9,   Joe Panik PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.242,0.313,0.321,0.634,3.0,2.0,-0.168,6.6,0.0,-0.168,-0.4,,,,Joe_Panik,201908250,True
1555,129,10,Steven Matz P,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.244,0.244,0.311,0.556,5.0,5.0,-0.063,1.17,0.0,-0.063,-0.5,0.0,0.0,,Steven_Matz,201908250,True
1556,129,12,   Rajai Davis PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,0.583,0.833,5.0,2.0,-0.042,1.68,0.0,-0.042,-0.2,,,,Rajai_Davis,201908250,True
1557,129,14,Team Totals,31.0,1.0,7.0,1.0,3.0,7.0,35.0,0.226,0.314,0.258,0.572,146.0,91.0,-0.641,1.79,0.62,-1.261,-3.4,27.0,7.0,,Team_Totals,201908250,True
1558,130,0,Amed Rosario SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.289,0.326,0.441,0.767,14.0,10.0,-0.069,0.96,0.014,-0.083,-0.6,2.0,7.0,,Amed_Rosario,201908270,True
1559,130,1,Jeff McNeil RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.33,0.398,0.525,0.923,14.0,11.0,-0.106,0.99,0.0,-0.106,-0.9,1.0,0.0,,Jeff_McNeil,201908270,True
1560,130,2,Pete Alonso 1B,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.265,0.367,0.596,0.963,12.0,8.0,0.09,0.66,0.13,-0.04,0.6,10.0,0.0,HR,Pete_Alonso,201908270,True
1561,130,3,Michael Conforto CF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.255,0.359,0.49,0.849,10.0,7.0,0.05,0.71,0.098,-0.048,0.3,0.0,1.0,3B,Michael_Conforto,201908270,True
1562,130,4,Wilson Ramos C,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.288,0.351,0.416,0.768,17.0,10.0,-0.016,0.57,0.037,-0.053,-0.3,10.0,0.0,,Wilson_Ramos,201908270,True
1563,130,5,J.D. Davis LF,4.0,1.0,1.0,1.0,0.0,2.0,4.0,0.302,0.367,0.506,0.873,16.0,12.0,-0.109,0.86,0.003,-0.112,-0.1,2.0,0.0,HR,J.D._Davis,201908270,True
1564,130,6,Joe Panik 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.24,0.31,0.318,0.628,16.0,11.0,-0.092,0.85,0.0,-0.092,-0.9,0.0,3.0,,Joe_Panik,201908270,True
1565,130,7,Todd Frazier 3B,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.226,0.3,0.402,0.702,10.0,5.0,0.013,1.01,0.055,-0.042,-0.0,2.0,2.0,,Todd_Frazier,201908270,True
1566,130,8,Marcus Stroman P,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.091,0.091,0.091,0.182,5.0,5.0,-0.044,1.48,0.0,-0.044,-0.4,0.0,1.0,SH,Marcus_Stroman,201908270,True
1567,130,10,   Rajai Davis PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.231,0.231,0.538,0.769,5.0,3.0,-0.009,0.37,0.0,-0.009,-0.1,,,,Rajai_Davis,201908270,True
1568,130,12,Team Totals,32.0,2.0,6.0,2.0,1.0,7.0,34.0,0.188,0.212,0.438,0.65,119.0,82.0,-0.292,0.85,0.337,-0.629,-2.4,27.0,15.0,,Team_Totals,201908270,True
1569,131,0,Jeff McNeil 3B-2B,5.0,1.0,3.0,2.0,0.0,1.0,5.0,0.333,0.4,0.535,0.936,17.0,11.0,0.133,0.62,0.148,-0.014,2.8,0.0,1.0,"HR,2B",Jeff_McNeil,201908280,True
1570,131,1,J.D. Davis LF,5.0,2.0,2.0,1.0,0.0,1.0,5.0,0.304,0.367,0.514,0.881,17.0,13.0,-0.129,0.9,0.027,-0.156,-0.6,1.0,0.0,"HR,GDP",J.D._Davis,201908280,True
1571,131,2,Michael Conforto RF,4.0,1.0,2.0,1.0,1.0,0.0,5.0,0.257,0.362,0.492,0.854,20.0,12.0,-0.008,0.63,0.053,-0.061,0.9,1.0,0.0,2B,Michael_Conforto,201908280,True
1572,131,3,Pete Alonso 1B,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.263,0.365,0.591,0.956,21.0,12.0,-0.044,0.62,0.014,-0.057,-0.9,5.0,0.0,HBP,Pete_Alonso,201908280,True
1573,131,4,Wilson Ramos C,4.0,1.0,2.0,1.0,0.0,1.0,5.0,0.29,0.354,0.417,0.771,11.0,7.0,0.032,0.66,0.058,-0.026,0.7,13.0,2.0,HBP,Wilson_Ramos,201908280,True
1574,131,5,Joe Panik 2B,3.0,0.0,1.0,1.0,0.0,1.0,3.0,0.241,0.31,0.318,0.628,11.0,7.0,-0.006,0.6,0.028,-0.034,0.2,0.0,1.0,,Joe_Panik,201908280,True
1575,131,11,Amed Rosario SS,5.0,0.0,2.0,1.0,0.0,0.0,5.0,0.29,0.326,0.44,0.767,23.0,13.0,-0.013,1.15,0.069,-0.082,0.3,2.0,1.0,,Amed_Rosario,201908280,True
1576,131,12,Juan Lagares CF,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.213,0.282,0.301,0.582,15.0,13.0,-0.138,1.08,0.0,-0.138,-2.0,4.0,0.0,,Juan_Lagares,201908280,True
1577,131,13,Noah Syndergaard P,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.111,0.158,0.241,0.399,5.0,3.0,-0.003,0.1,0.0,-0.003,-0.1,0.0,0.0,,Noah_Syndergaard,201908280,True
1578,131,15,   Todd Frazier PH-3B,4.0,2.0,2.0,0.0,0.0,0.0,4.0,0.229,0.302,0.405,0.707,12.0,10.0,0.012,0.74,0.063,-0.051,0.6,1.0,1.0,2B,Todd_Frazier,201908280,True
1579,131,16,Team Totals,40.0,7.0,14.0,7.0,3.0,6.0,45.0,0.35,0.422,0.575,0.997,164.0,105.0,-0.063,0.79,0.561,-0.622,2.6,27.0,7.0,,Team_Totals,201908280,True
1580,132,0,Amed Rosario SS,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.288,0.326,0.438,0.764,15.0,8.0,-0.024,0.65,0.021,-0.044,-0.2,1.0,0.0,,Amed_Rosario,201908290,True
1581,132,1,Jeff McNeil 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.33,0.397,0.53,0.927,15.0,11.0,-0.115,1.14,0.0,-0.115,-1.0,2.0,0.0,,Jeff_McNeil,201908290,True
1582,132,2,J.D. Davis LF,4.0,1.0,1.0,1.0,0.0,0.0,4.0,0.303,0.366,0.52,0.885,13.0,9.0,0.044,0.72,0.106,-0.062,0.5,1.0,0.0,HR,J.D._Davis,201908290,True
1583,132,3,Pete Alonso 1B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.261,0.365,0.587,0.952,15.0,10.0,-0.009,0.49,0.023,-0.032,-0.0,5.0,2.0,,Pete_Alonso,201908290,True
1584,132,4,Wilson Ramos C,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.292,0.355,0.421,0.776,9.0,6.0,-0.012,0.8,0.042,-0.054,-0.0,10.0,0.0,2B,Wilson_Ramos,201908290,True
1585,132,5,Michael Conforto RF,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.258,0.363,0.491,0.854,21.0,10.0,-0.047,1.27,0.046,-0.094,-0.5,3.0,0.0,CS,Michael_Conforto,201908290,True
1586,132,6,Todd Frazier 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.227,0.299,0.401,0.7,21.0,13.0,-0.125,1.25,0.0,-0.125,-1.1,1.0,1.0,,Todd_Frazier,201908290,True
1587,132,7,Juan Lagares CF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.21,0.278,0.297,0.575,8.0,6.0,-0.07,0.93,0.0,-0.07,-0.6,2.0,0.0,,Juan_Lagares,201908290,True
1588,132,8,   Luis Guillorme PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.217,0.294,0.348,0.642,8.0,5.0,-0.004,0.17,0.0,-0.004,-0.1,,,,Luis_Guillorme,201908290,True
1589,132,9,Jacob deGrom P,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.231,0.286,0.385,0.67,5.0,2.0,-0.006,0.6,0.013,-0.019,-0.0,2.0,1.0,,Jacob_deGrom,201908290,True
1590,132,10,   Joe Panik PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,0.309,0.318,0.627,6.0,3.0,-0.017,0.68,0.0,-0.017,-0.2,,,,Joe_Panik,201908290,True
1591,132,13,Team Totals,32.0,1.0,5.0,1.0,3.0,7.0,35.0,0.156,0.229,0.281,0.51,136.0,83.0,-0.385,0.85,0.251,-0.636,-3.4,27.0,4.0,,Team_Totals,201908290,True
1592,133,0,Jeff McNeil RF,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.326,0.393,0.524,0.917,18.0,14.0,-0.205,1.6,0.0,-0.205,-1.8,6.0,0.0,,Jeff_McNeil,201908300,False
